#LOCALTIME 8
#TIMESTEP 86400
StationID,DATETIME,TMEAN,TMAX,TMIN,RM,WS,SSD
58911,2016-06-18 00:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 00:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 01:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 02:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 03:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 04:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 05:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 06:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 07:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 08:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 09:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 10:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:32:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:34:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:36:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:38:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:40:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:42:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:44:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:46:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:48:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:50:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:52:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:54:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:56:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 11:58:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:00:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:02:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:04:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:06:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:08:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:10:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:12:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:14:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:16:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:18:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:20:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:22:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:24:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:26:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:28:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:30:00,24.0,30.6,21.5,93,0.6,1.2
58911,2016-06-18 12:32:00,24.0,30.6,21.5,93,0.6,1.2
